week;Date;PTE;period_from;period_until;upward_incident_reserve;downward_incident_reserve;upward;downward;incentive_component_EURMwh;take_from_system;feed_into_system;Regulation_state;purchase_kWhPTE;sell_kWhPTE;absolute_kWhPTE;imbalance_kWhPTE;downward_reserve_kWh_PTE;downward_power_kWh_PTE;upward_power_kWh_PTE;upward_reserve_kWh_PTE;upward_incident_reserve_kWh_PTE;downward_incident_reserve_kWh_PTE;volume_kWhPTE;totals_kWhPTE
2;01/09/2024;50;12:15;12:30;;;;-37.29;0;-37.29;-37.29;-1;-252130;321909;574039;69779;0;-48647;0;0;0;;48647;-48647
2;01/09/2024;51;12:30;12:45;;;;-27.42;0;-27.42;-27.42;-1;-232254;308665;540919;76411;0;-48758;0;0;0;;48758;-48758
2;01/09/2024;52;12:45;13:00;;;;-19.4;0;-19.4;-19.4;-1;-228325;313614;541938;85289;0;-56037;0;0;0;;56037;-56037
2;01/09/2024;53;13:00;13:15;;;;47.98;0;47.98;47.98;-1;-227773;318631;546404;90858;0;-58729;0;0;0;;58729;-58729
2;01/09/2024;54;13:15;13:30;;;;48.66;0;48.66;48.66;-1;-222161;282610;504771;60448;0;-48008;0;0;0;;48008;-48008
2;01/09/2024;55;13:30;13:45;;;;48.56;0;48.56;48.56;-1;-237177;307271;544448;70094;0;-53011;0;0;0;;53011;-53011
2;01/09/2024;56;13:45;14:00;;;;44.98;0;44.98;44.98;-1;-257287;313593;570880;56305;0;-48330;0;0;0;;48330;-48330
2;01/09/2024;57;14:00;14:15;;;;-21.91;0;-21.91;-21.91;-1;-198168;300268;498436;102100;0;-70173;0;0;0;;70173;-70173
2;01/09/2024;58;14:15;14:30;;;;36.52;0;36.52;36.52;-1;-214209;311845;526054;97636;0;-69231;0;0;0;;69231;-69231
2;01/09/2024;59;14:30;14:45;;;;38.73;0;38.73;38.73;-1;-202705;308656;511362;105951;0;-78861;0;0;0;;78861;-78861
2;01/09/2024;60;14:45;15:00;;;;48.37;0;48.37;48.37;-1;-232309;268833;501141;36524;0;-47703;0;0;0;;47703;-47703
2;01/09/2024;61;15:00;15:15;;;75.36;-100;0;75.36;-100;2;-190161;257125;447287;66964;0;-48944;51;0;0;;48995;-48893
2;01/09/2024;62;15:15;15:30;;;78.36;47.65;0;78.36;47.65;2;-166251;184200;350451;17949;0;-19797;420;0;0;;20217;-19377
2;01/09/2024;63;15:30;15:45;;;89.78;47.65;0;89.78;89.78;1;-217301;173645;390946;-43655;0;-881;7146;0;0;;8027;6265
2;01/09/2024;64;15:45;16:00;;;86.51;47.65;0;86.51;86.51;1;-190761;145709;336470;-45051;0;-249;16617;0;0;;16866;16368
2;01/09/2024;65;16:00;16:15;;;84.17;48.67;0;84.17;48.67;2;-162660;187671;350331;25010;0;-20143;2905;0;0;;23048;-17238
2;01/09/2024;66;16:15;16:30;;;;66.78;0;66.78;66.78;-1;-178553;177428;355982;-1125;0;-5322;0;0;0;;5322;-5322
2;01/09/2024;67;16:30;16:45;;;;72.19;0;72.19;72.19;-1;-205571;193034;398604;-12537;0;-2794;0;0;0;;2794;-2794
2;01/09/2024;68;16:45;17:00;;;;72.04;0;72.04;72.04;-1;-190470;215046;405516;24577;0;-1455;0;0;0;;1455;-1455
2;01/09/2024;69;17:00;17:15;;;;49.37;0;49.37;49.37;-1;-189176;201952;391128;12776;0;-16833;0;0;0;;16833;-16833
2;01/09/2024;70;17:15;17:30;;;;72;0;72;72;-1;-186036;180508;366544;-5527;0;-2471;0;0;0;;2471;-2471
2;01/09/2024;71;17:30;17:45;;;;71.32;0;71.32;71.32;-1;-156438;171443;327881;15005;0;-4079;0;0;0;;4079;-4079
2;01/09/2024;72;17:45;18:00;;;;64.78;0;64.78;64.78;-1;-142344;174983;317326;32639;0;-14195;0;0;0;;14195;-14195
2;01/09/2024;73;18:00;18:15;;;;69.78;0;69.78;69.78;-1;-197937;194960;392898;-2977;0;-8697;0;0;0;;8697;-8697
2;01/09/2024;74;18:15;18:30;;;;71.32;0;71.32;71.32;-1;-167317;176919;344236;9602;0;-8258;0;0;0;;8258;-8258
2;01/09/2024;75;18:30;18:45;;;;58.07;0;58.07;58.07;-1;-152354;190113;342468;37759;0;-26950;0;0;0;;26950;-26950
2;01/09/2024;76;18:45;19:00;;;;59.52;0;59.52;59.52;-1;-169382;183619;353001;14237;0;-11194;0;0;0;;11194;-11194
2;01/09/2024;77;19:00;19:15;;;87.44;59.52;0;87.44;87.44;1;-205416;174634;380050;-30782;0;-249;3851;0;0;;4100;3602
2;01/09/2024;78;19:15;19:30;;;80.51;71.4;0;80.51;71.4;2;-131998;133613;265611;1615;0;-3133;393;0;0;;3526;-2740
2;01/09/2024;79;19:30;19:45;;;;74.66;0;74.66;74.66;-1;-240015;187803;427819;-52212;0;-1040;0;0;0;;1040;-1040
2;01/09/2024;80;19:45;20:00;;;;;0;77.03;77.03;0;-218792;179249;398042;-39543;0;-249;0;0;0;;249;-249
2;01/09/2024;81;20:00;20:15;;;84.91;74.66;0;84.91;84.91;1;-218641;164980;383621;-53661;0;-249;2335;0;0;;2584;2086
2;01/09/2024;82;20:15;20:30;;;88.17;74.66;0;88.17;88.17;1;-203407;157714;361121;-45694;0;-249;3749;0;0;;3998;3500
2;01/09/2024;83;20:30;20:45;;;88.17;71.54;0;71.54;71.54;-1;-171073;165603;336676;-5470;0;-1123;34;0;0;;1157;-1089
2;01/09/2024;84;20:45;21:00;;;;64.66;0;64.66;64.66;-1;-161486;151915;313401;-9572;0;-5639;0;0;0;;5639;-5639
2;01/09/2024;85;21:00;21:15;;;;57.3;0;57.3;57.3;-1;-187020;181733;368754;-5287;0;-5866;0;0;0;;5866;-5866
2;01/09/2024;86;21:15;21:30;;;;71.18;0;71.18;71.18;-1;-177229;179020;356249;1791;0;-4056;0;0;0;;4056;-4056
2;01/09/2024;87;21:30;21:45;;;;71.52;0;71.52;71.52;-1;-173885;168941;342827;-4944;0;-3505;0;0;0;;3505;-3505
2;01/09/2024;88;21:45;22:00;;;;71.27;0;71.27;71.27;-1;-171927;158885;330812;-13042;0;-4675;0;0;0;;4675;-4675
2;01/09/2024;89;22:00;22:15;;;;63.53;0;63.53;63.53;-1;-143571;171170;314741;27599;0;-8073;0;0;0;;8073;-8073
2;01/09/2024;90;22:15;22:30;;;;65.73;0;65.73;65.73;-1;-194514;186810;381325;-7704;0;-2167;0;0;0;;2167;-2167
2;01/09/2024;91;22:30;22:45;;;;54.67;0;54.67;54.67;-1;-167295;176611;343906;9316;0;-7251;0;0;0;;7251;-7251
2;01/09/2024;92;22:45;23:00;;;;50.18;0;50.18;50.18;-1;-148593;190720;339313;42128;0;-33937;0;0;0;;33937;-33937
2;01/09/2024;93;23:00;23:15;;;;47.98;0;47.98;47.98;-1;-156837;191982;348819;35145;0;-31786;0;0;0;;31786;-31786
2;01/09/2024;94;23:15;23:30;;;;65.81;0;65.81;65.81;-1;-155677;178216;333893;22539;0;-10933;0;0;0;;10933;-10933
2;01/09/2024;95;23:30;23:45;;;93.81;65.81;0;93.81;93.81;1;-231639;156871;388510;-74768;0;-303;12362;0;0;;12665;12059
2;01/09/2024;96;23:45;00:00;;;93.81;69.66;0;69.66;69.66;-1;-228598;218417;447015;-10181;0;-847;433;0;0;;1280;-414
2;01/10/2024;1;00:00;00:15;;;127.14;44.36;0;127.14;44.36;2;-71298;117677;188974;46379;0;-12410;5308;0;0;;17718;-7102
2;01/10/2024;2;00:15;00:30;;;127.14;;0;127.14;127.14;1;-119817;51921;171738;-67897;0;0;42510;0;0;;42510;42510
2;01/10/2024;3;00:30;00:45;;;127.14;;0;127.14;127.14;1;-143597;29939;173536;-113657;0;0;50368;0;0;;50368;50368
2;01/10/2024;4;00:45;01:00;;;95.5;;0;95.5;95.5;1;-133246;39511;172757;-93735;0;0;17750;0;0;;17750;17750
2;01/10/2024;5;01:00;01:15;;;300;;0;300;300;1;-175015;61241;236257;-113774;0;0;48059;0;0;;48059;48059
2;01/10/2024;6;01:15;01:30;;;127.13;;0;127.13;127.13;1;-128506;38089;166595;-90417;0;0;49701;0;0;;49701;49701
2;01/10/2024;7;01:30;01:45;;;103.85;;0;103.85;103.85;1;-133886;42769;176655;-91118;0;0;29670;0;0;;29670;29670
2;01/10/2024;8;01:45;02:00;;;220.02;;0;220.02;220.02;1;-162768;50169;212937;-112599;0;0;26413;0;0;;26413;26413
2;01/10/2024;9;02:00;02:15;;;149.64;;0;149.64;149.64;1;-170122;76012;246134;-94110;0;0;62519;0;0;;62519;62519
2;01/10/2024;10;02:15;02:30;;;116.74;;0;116.74;116.74;1;-133260;102748;236008;-30513;0;0;22873;0;0;;22873;22873
2;01/10/2024;11;02:30;02:45;;;91.2;;0;91.2;91.2;1;-93037;63091;156128;-29946;0;0;10768;0;0;;10768;10768
2;01/10/2024;12;02:45;03:00;;;84.33;;0;84.33;84.33;1;-82532;79503;162035;-3029;0;0;5014;0;0;;5014;5014
2;01/10/2024;13;03:00;03:15;;;;;0;72.05;72.05;0;-112158;112006;224164;-152;0;0;0;0;0;;0;0
2;01/10/2024;14;03:15;03:30;;;;;0;72.76;72.76;0;-102576;119459;222034;16883;0;0;0;0;0;;0;0
2;01/10/2024;15;03:30;03:45;;;;63.79;0;63.79;63.79;-1;-102824;130775;233599;27951;0;-52;0;0;0;;52;-52
2;01/10/2024;16;03:45;04:00;;;;67.98;0;67.98;67.98;-1;-113861;132239;246100;18378;0;-2024;0;0;0;;2024;-2024
2;01/10/2024;17;04:00;04:15;;;;67.85;0;67.85;67.85;-1;-114722;106579;221301;-8143;0;-1284;0;0;0;;1284;-1284
2;01/10/2024;18;04:15;04:30;;;;67.83;0;67.83;67.83;-1;-103254;102749;206004;-505;0;-2475;0;0;0;;2475;-2475
2;01/10/2024;19;04:30;04:45;;;;63.25;0;63.25;63.25;-1;-111994;127571;239565;15577;0;-8769;0;0;0;;8769;-8769
2;01/10/2024;20;04:45;05:00;;;87.86;67.81;0;87.86;67.81;2;-137200;117434;254635;-19766;0;-856;565;0;0;;1421;-291
2;01/10/2024;21;05:00;05:15;;;76.89;;0;76.89;76.89;1;-144412;111479;255892;-32933;0;0;469;0;0;;469;469
2;01/10/2024;22;05:15;05:30;;;83.12;;0;83.12;83.12;1;-147474;116460;263934;-31015;0;0;154;0;0;;154;154
2;01/10/2024;23;05:30;05:45;;;;57.92;0;57.92;57.92;-1;-126324;161646;287970;35322;0;-21151;0;0;0;;21151;-21151
2;01/10/2024;24;05:45;06:00;;;;46.83;0;46.83;46.83;-1;-149420;238465;387885;89045;0;-56379;0;0;0;;56379;-56379
2;01/10/2024;25;06:00;06:15;;;;50.16;0;50.16;50.16;-1;-164537;211922;376459;47385;0;-55448;0;0;0;;55448;-55448
2;01/10/2024;26;06:15;06:30;;;;60.38;0;60.38;60.38;-1;-154064;183152;337215;29088;0;-28653;0;0;0;;28653;-28653
2;01/10/2024;27;06:30;06:45;;;;57.98;0;57.98;57.98;-1;-172998;199986;372984;26988;0;-30603;0;0;0;;30603;-30603
2;01/10/2024;28;06:45;07:00;;;86.38;52.69;0;86.38;52.69;2;-162227;168546;330773;6320;0;-3768;612;0;0;;4380;-3156
2;01/10/2024;29;07:00;07:15;;;91.12;-56.49;0;91.12;-56.49;2;-178926;227971;406897;49045;0;-40927;646;0;0;;41573;-40281
2;01/10/2024;30;07:15;07:30;;;84.33;60.87;0;84.33;60.87;2;-176706;218686;395393;41980;0;-20339;859;0;0;;21198;-19480
2;01/10/2024;31;07:30;07:45;;;;56.3;0;56.3;56.3;-1;-196430;240694;437124;44264;0;-33209;0;0;0;;33209;-33209
2;01/10/2024;32;07:45;08:00;;;115.86;66.3;0;115.86;66.3;2;-204359;164006;368365;-40353;0;-2815;19394;0;0;;22209;16579
2;01/10/2024;33;08:00;08:15;;;500;;0;500;500;1;-248290;117508;365798;-130782;0;0;82477;0;0;;82477;82477
2;01/10/2024;34;08:15;08:30;;;467.81;;0;467.81;467.81;1;-239557;98396;337953;-141162;0;0;88497;0;0;;88497;88497
2;01/10/2024;35;08:30;08:45;;;397.81;;0;397.81;397.81;1;-234123;130198;364321;-103925;0;0;76415;0;0;;76415;76415
2;01/10/2024;36;08:45;09:00;;;1837.58;;0;1837.58;1837.58;1;-278120;130936;409056;-147184;0;0;87353;0;0;;87353;87353
2;01/10/2024;37;09:00;09:15;;;1837.58;;0;1837.58;1837.58;1;-252509;110179;362688;-142331;0;0;80478;0;0;;80478;80478
2;01/10/2024;38;09:15;09:30;;;395.68;;0;395.68;395.68;1;-259955;127096;387051;-132858;0;0;81310;0;0;;81310;81310
2;01/10/2024;39;09:30;09:45;;;133.39;;0;133.39;133.39;1;-226700;157869;384569;-68831;0;0;40078;0;0;;40078;40078
2;01/10/2024;40;09:45;10:00;;;133.39;66.78;0;66.78;66.78;-1;-215249;225849;441098;10600;0;-1136;865;0;0;;2001;-271
2;01/10/2024;41;10:00;10:15;;;;;0;75.78;75.78;0;-172261;197978;370239;25717;0;0;0;0;0;;0;0
2;01/10/2024;42;10:15;10:30;;;;55.78;0;55.78;55.78;-1;-140985;216132;357117;75147;0;-23342;0;0;0;;23342;-23342
2;01/10/2024;43;10:30;10:45;;;;-1.81;0;-1.81;-1.81;-1;-149768;258529;408297;108761;0;-84702;0;0;0;;84702;-84702
2;01/10/2024;44;10:45;11:00;;;;-23.51;0;-23.51;-23.51;-1;-156162;260197;416359;104035;0;-82655;0;0;0;;82655;-82655
2;01/10/2024;45;11:00;11:15;;;;66.66;0;66.66;66.66;-1;-215207;210529;425736;-4678;0;-1462;0;0;0;;1462;-1462
2;01/10/2024;46;11:15;11:30;;;83.97;;0;83.97;83.97;1;-230649;196775;427424;-33874;0;0;3232;0;0;;3232;3232
2;01/10/2024;47;11:30;11:45;;;81.97;61.76;0;81.97;61.76;2;-161895;173872;335768;11977;0;-6862;2245;0;0;;9107;-4617
2;01/10/2024;48;11:45;12:00;;;;60.34;0;60.34;60.34;-1;-228193;255758;483951;27565;0;-9303;0;0;0;;9303;-9303
2;01/10/2024;49;12:00;12:15;;;80.81;60.97;0;80.81;60.97;2;-163339;142489;305828;-20850;0;-6999;7668;0;0;;14667;669
2;01/10/2024;50;12:15;12:30;;;80.81;60.71;0;60.71;60.71;-1;-160650;171662;332311;11012;0;-5757;1386;0;0;;7143;-4371
2;01/10/2024;51;12:30;12:45;;;;62.12;0;62.12;62.12;-1;-175920;184245;360165;8326;0;-6796;0;0;0;;6796;-6796
2;01/10/2024;52;12:45;13:00;;;;64.97;0;64.97;64.97;-1;-195964;203618;399583;7654;0;-13534;0;0;0;;13534;-13534
